FIPSSTCO,ct00,STFID,HH_16,TotalPop16,Emp_16,Cons_16,Manu_16,TCU_16,Whol_16,Retail_16,FIRE_16,Serv_16,Govt_16,HH_20,TotalPop20,Emp_20,Cons_20,Manu_20,TCU_20,Whol_20,Retail_20,FIRE_20,Serv_20,Govt_20,HH_24,TotalPop24,Emp_24,Cons_24,Manu_24,TCU_24,Whol_24,Retail_24,FIRE_24,Serv_24,Govt_24,HH_25,TotalPop25,Emp_25,Cons_25,Manu_25,TCU_25,Whol_25,Retail_25,FIRE_25,Serv_25,Govt_25,HH_30,TotalPop30,Emp_30,Cons_30,Manu_30,TCU_30,Whol_30,Retail_30,FIRE_30,Serv_30,Govt_30,HH_40,TotalPop40,Emp_40,Cons_40,Manu_40,TCU_40,Whol_40,Retail_40,FIRE_40,Serv_40,Govt_40,GlobalID,last_edite,Shape_Leng,Shape_Area
13135,507.14,13135050714,1858,5392,1049,27,5,20,11,583,61,342,0,2072,5967,1124,34,5,21,11,594,68,391,0,2231,6386,1188,38,6,22,11,601,75,434,1,2266,6473,1201,39,6,22,11,603,76,443,1,2436,6904,1278,43,6,23,11,615,81,498,1,2896,8051,1451,52,8,25,11,650,95,609,1,,,58978.8859770373,85869317.7214176
13135,507.15,13135050715,2072,6037,874,126,38,8,11,197,72,422,0,2267,6549,1023,148,38,8,11,217,89,512,0,2477,7096,1153,160,40,8,11,233,102,596,3,2522,7202,1185,163,40,8,11,237,106,617,3,2745,7773,1355,176,42,6,11,265,122,730,3,3053,8539,1759,204,52,6,11,345,158,978,5,,,48934.2091441363,77688320.5911041
13135,507.16,13135050716,3275,9347,2049,191,0,10,85,891,131,741,0,3447,9771,2187,197,0,11,85,932,149,813,0,3637,10236,2301,200,0,12,82,962,163,880,2,3679,10331,2327,201,0,12,81,969,167,895,2,3883,10826,2486,204,0,12,77,1026,186,979,2,4364,11979,2846,212,0,13,67,1171,231,1150,2,,,43654.4031077763,86097126.3307959
13135,507.17,13135050717,3795,11763,1705,62,8,68,6,863,25,673,0,4015,12372,1747,64,8,69,6,873,26,701,0,4278,13099,1795,64,8,70,6,885,29,733,0,4343,13269,1801,64,8,70,6,886,29,738,0,4635,14090,1849,64,8,71,6,900,29,771,0,5071,15219,1979,65,8,73,6,945,32,850,0,,,77393.5014897167,135458910.212767
13135,507.18,13135050718,2946,9177,6410,50,2,69,32,2394,84,3779,0,3182,9810,6503,51,2,69,32,2405,84,3860,0,3450,10489,6597,51,2,69,31,2418,88,3937,1,3515,10655,6621,51,2,69,31,2420,88,3959,1,3812,11437,6745,51,2,68,29,2437,88,4069,1,4268,12613,7079,51,2,68,21,2489,89,4358,1,,,59226.1033123979,132977344.149367
13135,507.19,13135050719,2304,6160,1608,110,38,32,22,400,39,945,22,2448,6482,1662,114,38,32,22,403,40,987,26,2630,6918,1718,116,38,32,22,408,44,1029,29,2674,7018,1730,116,38,32,22,408,44,1040,30,2873,7475,1796,118,38,31,22,411,45,1098,33,3215,8228,1968,122,40,31,22,424,50,1239,40,,,36547.9864154436,63946757.908469
13135,507.2,13135050720,2929,8502,3735,491,25,85,39,1592,207,1113,183,3271,9376,3835,516,25,85,39,1600,216,1165,189,3497,9911,3929,527,25,85,39,1614,227,1217,195,3548,10030,3944,530,25,85,39,1615,229,1225,196,3796,10622,4042,543,25,85,39,1624,238,1285,203,4622,12710,4301,573,26,85,39,1657,260,1444,217,,,50517.4221152677,114341909.147097
13135,507.21,13135050721,3306,10053,1397,26,2,14,6,267,44,981,57,3575,10744,1455,28,2,14,6,269,46,1016,74,3879,11488,1510,28,2,14,6,272,47,1053,88,3951,11664,1520,28,2,14,6,272,47,1060,91,4302,12564,1588,28,2,14,6,273,47,1110,108,5032,14355,1755,28,2,14,6,278,49,1236,142,,,57052.7886381572,124860433.775914
13139,1,13139000100,3822,10035,1013,23,57,112,30,170,13,553,55,4051,10566,1084,26,57,117,30,179,16,584,75,4405,11460,1165,27,58,124,30,193,20,619,94,4478,11621,1176,27,58,125,30,194,20,623,99,4833,12462,1242,27,58,133,30,200,21,653,120,5931,15129,1402,29,60,148,30,232,24,715,164,,,285773.739334939,1881617084.41029
13139,2.01,13139000201,2594,6897,841,98,28,337,5,93,45,235,0,3053,8027,920,112,28,362,5,98,51,264,0,3404,8907,998,120,29,382,5,104,62,296,0,3479,9080,1010,122,29,387,5,104,63,300,0,3849,9969,1095,130,31,420,5,110,69,330,0,4633,11821,1291,148,39,482,5,131,90,396,0,,,193823.846523298,1382723767.99433
13139,2.02,13139000202,3882,10596,1131,129,10,81,10,172,58,654,17,4453,12097,1293,159,10,99,10,192,70,735,18,4933,13331,1429,173,11,112,10,210,82,811,20,5048,13619,1459,177,11,116,10,213,85,827,20,5594,15015,1635,194,13,138,10,241,102,917,20,6815,18132,2006,231,20,180,10,312,138,1094,21,,,179107.957337378,1148947342.09075
13139,3.01,13139000301,4538,12157,2348,48,1305,22,15,292,129,517,20,5145,13690,2472,52,1307,24,15,317,151,583,23,5797,15347,2577,55,1308,26,15,336,169,640,28,5950,15731,2608,55,1315,26,15,342,173,653,29,6707,17645,2801,56,1379,27,15,375,198,719,32,8311,21728,3308,61,1597,31,15,469,250,846,39,,,217930.355442851,1069462739.41763
13139,3.02,13139000302,3369,9439,637,46,2,9,6,42,24,491,17,3933,10975,661,52,2,9,6,43,28,501,20,4453,12371,683,54,2,9,6,45,31,514,22,4581,12714,688,55,2,9,6,45,32,516,23,5203,14416,707,58,2,9,6,45,35,527,25,6413,17654,756,64,2,9,6,48,45,552,30,,,118273.179968776,448214800.963507
13139,4,13139000400,3093,8458,2013,319,0,73,9,522,164,796,130,3675,9907,2356,363,0,79,9,569,196,958,182,4234,11276,2630,385,0,83,9,603,224,1100,226,4369,11600,2700,390,0,84,9,613,231,1137,236,5026,13222,3109,418,0,89,9,680,265,1358,290,6154,15877,4055,475,0,99,9,862,343,1867,400,,,89961.5850510467,275443158.928847
13139,5,13139000500,3275,9052,1717,100,2,7,23,293,203,898,191,3631,9947,2100,127,2,7,23,335,243,1096,267,4015,10944,2416,142,2,7,23,369,275,1267,331,4101,11162,2489,146,2,7,23,375,282,1307,347,4538,12313,2931,161,2,5,23,437,324,1550,429,5467,14700,3905,196,2,4,23,606,414,2066,594,,,116888.375986678,254170379.721244
13139,6,13139000600,2603,6825,4919,57,711,348,524,363,166,2299,451,2860,7360,5611,74,711,443,535,393,191,2637,627,3184,8015,6166,82,712,513,513,418,213,2943,772,3254,8143,6304,84,713,534,507,423,216,3021,806,3598,8818,7144,94,720,658,481,465,242,3486,998,4177,9892,9030,115,750,886,432,576,303,4594,1374,,,116756.661370056,326126883.247116
13139,7,13139000700,3730,12125,1996,151,793,46,102,61,31,676,136,4032,13039,2094,164,793,53,102,70,38,731,143,4423,14226,2172,171,793,59,99,78,44,779,149,4519,14532,2189,172,793,60,98,79,45,792,150,4970,15995,2295,179,797,67,94,91,49,862,156,5985,19062,2515,194,807,84,84,119,62,995,170,,,138844.24445449,621053245.706785
13139,8,13139000800,1512,5504,8943,94,379,295,140,477,312,6744,502,1783,6219,9301,113,382,304,140,493,327,7003,539,1927,6517,9559,123,384,310,134,507,338,7192,571,1958,6589,9636,125,392,312,132,510,341,7245,579,2115,6982,10093,136,463,321,124,532,354,7544,619,2377,7528,11243,161,707,341,104,586,386,8259,699,,,36092.7762996588,51336100.0773214
13139,9,13139000900,2881,7010,4491,90,108,246,83,765,338,2502,359,3068,7314,4619,91,108,246,83,771,346,2596,378,3299,7752,4750,91,110,247,83,779,355,2691,394,3349,7827,4775,91,110,247,83,779,356,2712,397,3589,8241,4932,91,110,246,83,785,364,2835,418,3986,8862,5302,91,113,246,83,806,386,3119,458,,,40798.5375499042,75050415.3707251
13139,10.01,13139001001,3260,9274,6725,110,192,80,147,3195,907,1997,97,3500,9864,7271,117,195,83,147,3330,1018,2263,118,3701,10353,7721,121,198,87,144,3425,1110,2498,138,3751,10473,7842,122,205,88,143,3455,1134,2553,142,3967,11042,8608,126,278,90,139,3653,1273,2884,165,4209,11427,10463,134,528,98,129,4179,1576,3607,212,,,62401.2779931679,147340434.956029
13139,10.02,13139001002,2592,7887,1123,91,167,61,16,98,356,334,0,2815,8518,1246,97,167,61,16,105,416,383,1,3109,9321,1333,100,168,62,16,112,457,416,2,3180,9522,1354,101,168,62,16,113,468,424,2,3507,10476,1472,104,168,61,16,121,534,466,2,4486,13190,1727,111,170,62,16,142,662,561,3,,,96090.6764376544,243353847.468935
13139,11,13139001100,2392,12557,12473,590,3999,693,633,1885,1157,2863,653,2479,12940,13494,652,4016,714,629,1978,1347,3317,841,2585,13170,14272,684,4040,726,610,2045,1477,3693,997,2602,13237,14500,691,4079,729,605,2064,1513,3786,1033,2695,13679,16057,730,4522,753,581,2203,1720,4313,1235,2819,13935,19882,812,6053,798,523,2565,2138,5349,1644,,,57715.8246843298,103141222.798996
13139,12,13139001200,4892,16256,8018,1268,803,940,641,333,580,3239,214,5688,18874,9861,1616,812,1081,637,389,735,4287,304,6412,21107,11244,1816,825,1174,618,430,852,5149,380,6579,21626,11594,1853,845,1203,613,440,880,5362,398,7400,24304,13786,2101,1078,1399,589,517,1053,6553,496,8970,28975,18402,2624,1882,1739,531,721,1426,8788,691,,,164239.906326315,923086294.910474
13139,13,13139001300,4965,13561,4991,105,2508,243,304,497,48,1182,104,5593,15239,5157,115,2510,254,302,511,55,1277,133,6106,16536,5299,120,2511,264,292,523,64,1367,158,6234,16852,5335,121,2516,266,290,525,65,1388,164,6831,18369,5552,126,2553,281,278,544,74,1501,195,8264,22006,6065,138,2684,310,249,600,90,1737,257,,,147045.201536207,570983417.054181
13139,14.01,13139001401,3741,10354,7925,60,2043,520,931,1662,226,2426,57,3969,10897,8220,64,2044,531,940,1709,253,2599,80,4223,11500,8424,67,2045,539,907,1745,275,2747,99,4278,11614,8482,67,2050,541,900,1754,279,2788,103,4537,12203,8839,68,2095,551,862,1822,308,3006,127,5324,14050,9704,72,2247,576,784,2005,366,3478,176,,,82196.5361569122,317715001.627915
13139,14.02,13139001402,2079,5566,974,39,217,4,101,8,25,580,0,2141,5698,992,41,217,4,101,8,26,595,0,2280,6027,1008,41,217,4,98,9,28,611,0,2313,6106,1010,41,217,4,97,9,28,614,0,2464,6463,1025,41,219,4,93,9,29,630,0,2727,7044,1063,41,225,4,83,9,31,670,0,,,75938.9562975472,210238548.286057
13139,15,13139001500,3468,8719,1493,135,50,16,44,504,69,621,54,4063,10148,1626,159,50,16,44,513,83,685,76,4401,10937,1731,170,50,16,44,521,93,741,96,4482,11120,1758,173,50,16,44,523,96,756,100,4875,12017,1901,186,54,16,44,531,112,834,124,5839,14151,2213,216,66,16,44,558,144,998,171,,,134503.918848839,770382340.590823
13139,16.01,13139001601,3902,10257,5273,684,502,185,413,1608,182,1699,0,4602,12001,5709,722,504,201,409,1731,211,1930,1,5134,13249,6048,741,506,214,397,1820,235,2131,4,5264,13552,6138,746,508,216,394,1849,240,2181,4,5897,15054,6691,768,534,232,378,2040,272,2463,4,6810,17051,7991,818,628,267,339,2539,343,3050,7,,,85071.6926295313,249511084.204799
13139,16.02,13139001602,3806,10943,701,95,1,14,7,205,49,330,0,4528,12947,725,98,1,15,7,207,52,345,0,5155,14623,752,100,1,15,7,210,57,361,1,5312,15051,754,100,1,15,7,210,58,362,1,6071,17113,780,101,1,15,7,215,63,377,1,7614,21169,838,105,1,16,7,227,73,408,1,,,89161.7801214562,340141249.626209
13139,16.03,13139001603,4643,13691,1065,53,31,20,62,149,50,691,9,5149,15114,1165,58,31,20,62,157,58,768,11,5766,16813,1257,61,33,21,59,164,66,839,14,5920,17241,1275,61,33,21,58,165,68,855,14,6670,19357,1398,63,33,22,54,176,76,958,16,7936,22764,1696,69,37,23,44,203,95,1204,21,,,110493.495443559,553088031.073488
13151,701.01,13151070101,5748,16710,1370,33,1,10,1,701,38,567,19,6731,19415,1413,36,1,10,1,707,40,594,24,7912,22644,1462,36,1,10,1,717,43,624,30,8203,23440,1468,36,1,10,1,717,43,629,31,9627,27390,1511,36,1,10,1,723,44,660,36,12671,35523,1631,37,1,10,1,747,47,742,46,,,111872.14819367,374138118.996319
13151,701.02,13151070102,5097,14686,488,113,0,36,13,181,8,134,3,6071,17295,533,127,0,39,13,190,11,150,3,7058,19948,579,135,0,41,13,198,15,173,4,7299,20606,585,136,0,42,13,200,15,175,4,8481,23818,623,142,0,46,13,211,17,190,4,10422,28953,715,159,0,54,13,239,22,224,4,,,99468.5386692958,382835170.287035
13151,701.04,13151070104,4944,13726,3663,133,47,7,110,1787,533,1045,1,5768,15870,4029,143,47,8,110,1897,617,1206,1,6457,17609,4320,149,49,8,107,1977,677,1350,3,6630,18064,4393,150,49,8,106,2001,694,1382,3,7448,20179,4836,154,49,8,102,2164,790,1566,3,9071,24189,5868,166,55,9,92,2595,991,1957,3,,,83872.6924708628,266069093.913695
13151,701.05,13151070105,8119,20865,10723,326,252,513,55,2243,1483,5743,108,9157,23339,12372,349,253,537,55,2372,1694,6890,222,9827,24852,13802,362,255,554,55,2469,1855,7934,318,9981,25174,14181,364,255,558,55,2494,1898,8216,341,10714,26773,16451,377,266,584,55,2684,2141,9882,462,11962,29472,21908,406,306,639,55,3172,2654,13970,706,,,82675.4147940566,300762414.457115
13151,701.06,13151070106,2509,6951,2059,128,0,94,14,594,176,1053,0,3102,8530,2563,175,0,120,14,733,221,1296,4,3595,9814,2925,198,0,139,14,826,253,1487,8,3722,10149,3031,203,0,144,14,859,261,1542,8,4315,11702,3633,231,0,176,14,1062,311,1829,10,5380,14438,4938,293,0,237,14,1586,410,2382,16,,,74527.4953400711,178609923.50276
13151,702.01,13151070201,6360,17250,2231,92,38,48,14,704,153,1158,24,7340,19775,2628,124,38,57,14,821,185,1362,27,8343,22340,2954,140,40,64,14,907,217,1541,31,8585,22964,3037,143,40,66,14,934,224,1584,32,9763,25972,3526,161,40,75,14,1115,266,1821,34,12444,32802,4625,200,42,97,14,1576,359,2298,39,,,117161.690127993,547917534.996665
13151,702.02,13151070202,4415,12792,1084,90,9,8,9,62,53,853,0,5154,14808,1268,107,9,8,9,67,63,1005,0,5858,16718,1429,115,10,9,9,73,73,1138,2,6029,17189,1464,117,10,9,9,73,75,1169,2,6852,19456,1662,125,10,9,9,81,84,1342,2,8646,24333,2074,146,12,10,9,101,109,1685,2,,,127825.701719962,597220626.14891
13151,702.03,13151070203,5607,15658,1597,152,45,12,24,238,104,1019,3,6608,18345,1834,195,46,14,24,274,125,1152,4,7376,20366,2018,217,47,16,24,301,146,1261,6,7561,20840,2064,222,49,16,24,307,150,1290,6,8471,23260,2354,249,65,18,24,353,179,1460,6,10391,28258,2972,305,125,23,24,464,239,1784,8,,,166474.314666351,994559584.603077
13151,703.03,13151070303,12468,33487,5725,246,18,286,110,1504,397,3099,65,13709,36630,6569,293,18,295,110,1579,467,3685,122,14699,39130,7267,317,18,291,107,1635,529,4196,174,14936,39709,7440,323,18,291,106,1652,544,4320,186,16049,42549,8435,348,22,297,102,1760,623,5038,245,18231,47785,10585,410,34,306,92,2040,802,6534,367,,,117603.957683178,496739570.581423
13151,703.04,13151070304,4405,13629,9954,224,850,596,538,1937,364,4335,1110,5066,15165,11319,247,853,624,549,2020,393,4749,1884,5592,16177,12425,260,855,644,527,2081,419,5117,2522,5713,16432,12706,263,863,650,521,2099,424,5210,2676,6303,17675,14320,275,929,686,495,2224,454,5743,3514,7868,21133,17863,302,1161,753,446,2567,524,6932,5178,,,95410.1993462243,330296816.729835
13151,703.05,13151070305,3863,10955,4841,131,0,543,16,2705,313,1133,0,4475,12608,5391,174,0,553,16,2944,382,1322,0,5089,14275,5812,197,0,560,16,3112,441,1485,1,5243,14697,5924,203,0,561,16,3163,459,1521,1,5961,16653,6592,228,0,570,16,3505,547,1725,1,7181,19844,8093,285,0,585,16,4360,745,2101,1,,,86361.6390571209,437182095.193156
13151,703.06,13151070306,3267,9306,4132,90,161,661,691,1051,109,817,552,3838,10877,4319,97,162,691,671,1076,122,898,602,4193,11806,4470,100,163,712,645,1096,136,972,646,4281,12039,4503,101,163,718,638,1102,138,987,656,4685,13122,4716,104,169,758,609,1137,153,1076,710,6560,18207,5175,112,190,830,551,1228,185,1259,820,,,93311.2204414951,386218236.465533
13151,704.01,13151070401,7016,20399,6646,301,684,1189,471,1542,335,1963,161,8793,25473,7854,368,688,1358,469,1642,406,2344,579,9974,28770,8792,403,690,1482,456,1712,467,2658,924,10266,29599,9037,409,703,1518,453,1735,481,2732,1006,11704,33701,10514,452,821,1740,437,1882,565,3159,1458,14268,40785,13640,540,1220,2147,398,2279,745,3952,2359,,,181233.210687165,1322022009.90885
13151,704.02,13151070402,4875,13859,468,70,7,6,8,38,60,258,21,6025,17000,520,81,7,6,8,42,68,286,22,6941,19492,567,87,7,7,8,45,77,313,23,7165,20101,576,88,7,7,8,46,78,319,23,8270,23130,621,94,7,7,8,51,85,346,23,9966,27660,729,107,7,8,8,62,102,411,24,,,159294.189812245,957259619.689757
13151,705,13151070500,8905,24780,4784,199,473,150,351,627,140,1808,1036,9724,26932,5390,247,473,160,349,707,170,2119,1165,10666,29370,5856,270,473,170,339,760,194,2377,1273,10896,29965,5978,275,473,172,337,778,200,2445,1298,12026,32958,6674,305,481,185,325,885,229,2826,1438,14481,39265,8155,367,505,212,296,1182,297,3583,1713,,,191398.352758182,1472381150.03271
13217,1001,13217100100,4751,14903,1306,332,253,14,31,68,72,536,0,5603,17121,1520,424,253,14,31,82,91,625,0,6379,18982,1684,469,254,15,31,95,107,711,2,6569,19459,1719,478,254,15,31,98,111,730,2,7493,21799,1929,537,258,15,31,118,131,837,2,9222,26011,2386,658,272,15,31,171,177,1059,3,,,191367.440730264,1345020223.36205
13217,1002,13217100200,5579,15264,1477,258,79,18,28,268,147,663,16,6702,18187,1815,314,81,19,28,338,185,807,43,7544,20376,2089,344,82,22,28,390,220,936,67,7746,20899,2166,351,87,22,28,407,227,971,73,8730,23483,2601,384,122,23,28,513,271,1158,102,10721,28603,3666,458,248,27,28,821,368,1556,160,,,272746.5795467,2588121152.79454
13217,1003,13217100300,3473,8769,8629,248,2943,235,255,1822,376,2688,62,4043,10123,9077,275,2949,237,253,1874,430,2978,81,4363,10858,9452,289,2957,234,247,1914,471,3243,97,4435,11015,9560,293,2971,234,245,1924,480,3312,101,4783,11786,10267,309,3121,233,237,1995,536,3718,118,5295,12872,12135,345,3641,234,218,2185,660,4695,157,,,128566.15610831,374803346.643923
13217,1004,13217100400,1573,4637,4099,257,833,150,149,580,184,1118,828,1821,5229,4258,269,833,153,149,585,194,1179,896,2026,5660,4396,275,834,156,143,592,203,1240,953,2074,5767,4428,277,835,157,141,593,205,1253,967,2305,6280,4610,285,850,157,133,600,214,1331,1040,2819,7381,5019,302,902,163,113,619,237,1498,1185,,,58258.2137361551,118336013.331607
13217,1005,13217100500,9096,23440,3522,141,96,154,23,1310,216,1531,51,9848,25251,4236,168,96,178,23,1502,267,1939,63,10603,27015,4799,182,97,195,23,1636,313,2279,74,10791,27460,4953,185,97,200,23,1678,324,2369,77,11698,29618,5875,201,112,231,23,1957,389,2873,89,13321,33337,7915,238,159,288,23,2673,535,3884,115,,,99505.5600729356,450354533.783673
13217,1006,13217100600,2307,6379,1200,31,102,9,56,91,17,876,18,2477,6785,1290,36,102,9,56,100,18,943,26,2755,7494,1375,38,102,10,53,108,20,1010,34,2822,7667,1392,38,102,10,52,110,20,1024,36,3146,8516,1495,40,104,10,48,124,20,1104,45,3580,9569,1732,45,109,10,38,168,22,1276,64,,,96387.7755862247,318552722.63021
13217,1007,13217100700,2436,6677,890,27,8,8,8,98,203,351,187,2579,7012,959,27,8,10,8,99,204,387,216,2733,7380,1026,27,8,12,8,99,207,424,241,2767,7461,1041,27,8,13,8,99,207,432,247,2930,7861,1119,27,8,15,8,99,208,475,279,3621,9576,1288,27,8,21,8,100,211,570,343,,,61221.9994726069,164698057.62648
13217,1008,13217100800,4200,11433,924,71,0,24,4,257,85,483,0,4675,12655,1047,84,0,27,4,292,107,533,0,5252,14149,1154,90,0,30,4,319,130,581,0,5399,14534,1177,92,0,30,4,325,134,592,0,6095,16359,1318,99,0,32,4,373,160,650,0,7384,19586,1644,116,0,39,4,489,222,774,0,,,207100.616502366,1413553448.10773
13217,1009,13217100900,10555,28730,1981,185,21,230,5,625,120,757,38,12513,33894,2185,204,21,238,5,684,140,839,54,14052,37838,2345,213,21,242,5,727,156,914,67,14431,38799,2385,215,21,243,5,740,160,931,70,16295,43622,2627,224,25,248,5,828,182,1029,86,20182,53418,3188,246,35,259,5,1065,230,1229,119,,,171402.69770303,1008638844.19659
13223,1201,13223120100,12699,35379,4996,352,1416,334,66,966,249,1236,377,14991,41454,5645,415,1417,377,66,1071,305,1470,524,16833,46267,6162,445,1419,408,66,1148,353,1676,647,17286,47462,6286,453,1419,415,66,1169,361,1728,675,19510,53358,7032,489,1428,466,66,1310,422,2017,834,23361,63389,8667,571,1462,566,66,1673,557,2623,1149,,,243411.309109719,2797059836.26032
13223,1202.01,13223120201,5770,16264,2258,58,7,8,22,1338,165,660,0,6286,17604,2367,62,7,8,22,1370,185,713,0,6839,19054,2462,65,7,8,22,1393,203,762,2,6978,19417,2486,65,7,8,22,1400,207,775,2,7643,21194,2621,66,7,8,22,1448,231,837,2,8605,23658,2959,70,8,8,22,1581,287,981,2,,,88666.8760988762,290628336.57086
13223,1202.02,13223120202,2973,8292,2276,109,6,84,31,1085,183,778,0,3270,9060,2448,116,6,87,31,1127,206,874,1,3613,9931,2603,120,6,91,31,1158,225,968,4,3694,10133,2640,121,6,91,31,1165,231,991,4,4089,11131,2852,125,6,93,31,1216,256,1121,4,4840,13086,3372,135,7,99,31,1346,314,1433,7,,,58966.1667502153,195621142.445223
13223,1203,13223120300,8641,24021,8155,731,260,280,293,1399,723,3945,524,9928,27145,9564,897,262,294,291,1566,875,4791,588,11352,30429,10681,985,264,301,279,1681,986,5544,641,11713,31294,10978,1003,266,302,275,1717,1014,5747,654,13434,35382,12690,1116,289,315,259,1946,1184,6860,721,16721,43173,16519,1353,371,342,220,2515,1537,9324,857,,,192710.995782769,1004397768.42957
13223,1204,13223120400,7004,18304,1084,348,27,120,27,179,114,269,0,8221,21222,1428,487,28,168,27,229,146,343,0,9483,24327,1672,557,31,203,27,267,172,413,2,9795,25097,1725,570,31,214,27,278,177,426,2,11316,28827,2088,658,53,276,27,358,208,506,2,13889,35290,2925,838,127,392,27,590,280,669,2,,,246679.635916206,2680064937.30473
13223,1205,13223120500,8217,23884,5236,480,114,214,9,2319,178,1772,150,9351,26954,5880,552,114,218,9,2386,211,2015,375,10424,29860,6399,590,115,221,9,2437,239,2227,561,10689,30583,6524,599,115,222,9,2449,245,2281,604,11959,34088,7239,644,122,225,9,2544,279,2570,846,14681,41493,8792,742,145,231,9,2791,359,3181,1334,,,153279.869305356,735913585.650618
13223,1206,13223120600,12540,35933,3771,649,315,69,24,426,448,1840,0,14537,41319,4506,850,316,81,24,491,560,2183,1,16278,45974,5069,961,319,91,24,537,654,2477,6,16707,47133,5206,980,321,93,24,551,678,2553,6,18818,52887,6035,1118,351,107,24,646,819,2964,6,22804,63590,7843,1404,455,136,24,907,1123,3785,9,,,202836.751861692,1079052978.28372
13247,601.01,13247060101,1566,4412,381,17,0,4,8,130,6,216,0,1940,5438,437,20,0,4,8,143,9,253,0,2336,6506,483,22,0,5,8,152,10,285,1,2433,6768,495,22,0,5,8,156,10,293,1,2914,8081,562,23,0,6,8,176,11,337,1,3775,10324,726,27,0,7,8,236,16,431,1,,,75716.4201857894,307263980.677081
13247,601.02,13247060102,2464,6709,463,133,0,5,8,8,65,244,0,2660,7201,544,163,0,6,8,9,78,280,0,2910,7837,609,178,0,8,8,12,89,314,0,2969,7975,623,182,0,8,8,12,91,322,0,3255,8708,694,200,0,9,8,13,105,359,0,3803,10043,851,239,0,12,8,19,136,437,0,,,150085.407120797,757148828.766836
13247,602.01,13247060201,1773,5996,1347,417,153,112,113,187,61,269,35,1983,6475,1539,463,153,118,113,195,73,308,116,2241,6967,1688,485,154,123,110,201,86,347,182,2299,7093,1723,492,154,124,109,202,88,355,199,2577,7690,1911,520,159,129,105,213,100,397,288,3250,9028,2320,581,176,141,95,245,132,488,462,,,60506.4599818203,142392916.868246
13247,602.02,13247060202,4226,11918,743,129,3,13,0,72,61,377,88,4794,13457,900,189,3,14,0,74,74,424,122,5308,14849,1017,219,3,14,0,76,85,469,151,5431,15169,1043,226,3,14,0,76,87,479,158,6026,16784,1180,262,3,14,0,76,99,531,195,6872,18933,1473,340,3,15,0,80,127,640,268,,,74272.9416336981,309359832.670089
