TRACTCE10,GEOID10,NAME10,PLNG_REGIO,created_us,created_da,last_edite,last_edit2,Population,Populatio2,White__201,Black__201,Asian_Paci,Hispanic__,All_Non_Wh,Percent__W,Percent__B,Percent_NW,White__200,Black__200,Asian_Pac2,Hispanic_2,All_Non_W2,Percent__2,Percent__3,Percent_N2,Change_in_,Change_in2,Change_in3,GlobalID,Pop_Chng_p,OthrRaces_,Pct_Asian_,Pct_OthrRa,Pct_Hispan,OthrRaces2,Pct_Asian2,Pct_OthrR2,Pct_Hispa2,Chg_Asian_,Chg_Othr_i,Chng_Pct_W,Chng_Pct_B,ChngPct_As,ChngPct_Ot,Chng_Pct_H,Chng_MajWh,Shape_Leng,Shape_Area
020400,13089020400,204,ARC 10,,,SDE,2015/05/27 16:20:57,2376,2131,1966,168,70,95,410,82.7,7.1,17.3,1858,124,30,71,273,87.2,5.8,12.8,108,44,24,,612.5,77,2.9,3.2,3.3,48,1.4,2.3,3.3,40,29,-4.5,1.3,1.5,0.9,0.7,0,14094.1410249512,10894251.3628713
020300,13089020300,203,ARC 10,,,SDE,2015/05/27 16:20:57,3574,3257,3084,194,77,122,490,86.3,5.4,13.7,2538,491,38,72,719,77.9,15.1,22.1,546,-297,50,,452.9,97,2.2,2.7,2.2,117,1.2,3.6,2.2,39,-20,8.4,-9.7,1,-0.9,1.2,0,24417.6633309066,20417680.7201331
020100,13089020100,201,ARC 10,,,SDE,2015/05/27 16:20:57,1750,1783,1459,34,46,176,291,83.4,1.9,16.6,1500,41,28,192,283,84.1,2.3,15.9,-41,-7,-16,,-82.5,35,2.6,2,10.8,22,1.6,1.2,10.8,18,13,-0.7,-0.4,1,0.8,-0.7,0,16804.7317484708,12072124.3559602
023802,13089023802,238.02,ARC 10,,,SDE,2015/05/27 16:20:57,4392,4486,998,3127,19,174,3394,22.7,71.2,77.3,749,3548,1,134,3737,16.7,79.1,83.3,249,-421,40,,-25.4,74,0.4,1.7,3,54,0,1.2,3,18,20,6,-7.9,0.4,0.5,1,0,71352.8172429042,103736884.099243
023801,13089023801,238.01,ARC 10,,,SDE,2015/05/27 16:20:57,3718,4840,966,2418,32,233,2752,26,65,74,443,4113,8,198,4397,9.2,85,90.8,523,-1695,35,,-660,69,0.9,1.9,4.1,78,0.2,1.6,4.1,24,-9,16.8,-20,0.7,0.3,2.2,0,35459.3785758317,46212381.5036423
023700,13089023700,237,ARC 10,,,SDE,2015/05/27 16:20:57,5854,6483,665,4894,26,172,5189,11.4,83.6,88.6,228,6098,12,71,6255,3.5,94.1,96.5,437,-1204,101,,-349.4,97,0.4,1.7,1.1,73,0.2,1.1,1.1,14,24,7.9,-10.5,0.2,0.6,1.8,0,39633.9971525472,50919093.3789081
023506,13089023506,235.06,ARC 10,,,SDE,2015/05/27 16:20:57,5910,7487,210,5504,13,93,5700,3.6,93.1,96.4,304,7011,15,76,7183,4.1,93.6,95.9,-94,-1507,17,,-751,90,0.2,1.5,1,81,0.2,1.1,1,-2,9,-0.5,-0.5,0,0.4,0.6,0,31098.1050900016,57851246.9812358
023505,13089023505,235.05,ARC 10,,,SDE,2015/05/27 16:20:57,2761,3362,105,2565,1,55,2656,3.8,92.9,96.2,109,3202,5,14,3253,3.2,95.2,96.8,-4,-637,41,,-751.3,35,0,1.3,0.4,32,0.1,1,0.4,-4,3,0.6,-2.3,-0.1,0.3,1.6,0,20462.3677125944,23447423.210901
023427,13089023427,234.27,ARC 10,,,SDE,2015/05/27 16:20:57,2841,3312,50,2720,5,38,2791,1.8,95.7,98.2,94,3140,8,34,3218,2.8,94.8,97.2,-44,-420,4,,-261.7,28,0.2,1,1,36,0.2,1.1,1,-3,-8,-1,0.9,0,-0.1,0.3,0,37517.4373206669,49240606.7952405
023424,13089023424,234.24,ARC 10,,,SDE,2015/05/27 16:20:57,5087,3634,138,4838,12,35,4949,2.7,95.1,97.3,193,3347,12,36,3441,5.3,92.1,94.7,-55,1491,-1,,538.1,64,0.2,1.3,1,46,0.3,1.3,1,0,18,-2.6,3,-0.1,0,-0.3,0,36075.9431540522,76146127.0452925
023422,13089023422,234.22,ARC 10,,,SDE,2015/05/27 16:20:57,5156,4148,66,4924,6,90,5090,1.3,95.5,98.7,117,3939,4,44,4031,2.8,95,97.2,-51,985,46,,288,70,0.1,1.4,1.1,44,0.1,1.1,1.1,2,26,-1.5,0.5,0,0.3,0.6,0,40171.6673602398,98183493.7726905
023421,13089023421,234.21,ARC 10,,,SDE,2015/05/27 16:20:57,7792,5500,82,7360,20,172,7710,1.1,94.5,98.9,136,5219,5,57,5364,2.5,94.9,97.5,-54,2141,115,,955,158,0.3,2,1,83,0.1,1.5,1,15,75,-1.4,-0.4,0.2,0.5,1.2,0,43189.9179123424,67386752.9405632
023315,13089023315,233.15,ARC 10,,,SDE,2015/05/27 16:20:57,5302,2878,391,4615,33,170,4911,7.4,87,92.6,734,1998,29,67,2144,25.5,69.4,74.5,-343,2617,103,,266.4,93,0.6,1.8,2.3,50,1,1.7,2.3,4,43,-18.1,17.6,-0.4,0.1,0.9,0,74425.6627739665,254621881.077403
023314,13089023314,233.14,ARC 10,,,SDE,2015/05/27 16:20:57,5767,6806,233,5278,34,142,5534,4,91.5,96,594,5880,99,138,6212,8.7,86.4,91.3,-361,-602,4,,-519.5,80,0.6,1.4,2,95,1.5,1.4,2,-65,-15,-4.7,5.1,-0.9,0,0.5,0,34368.8890105636,56396652.1791925
023115,13089023115,231.15,ARC 10,,,SDE,2015/05/27 16:20:57,3228,2521,299,2762,0,156,2929,9.3,85.6,90.7,247,1916,35,242,2274,9.8,76,90.2,52,846,-86,,2356.7,11,0,0.3,9.6,81,1.4,3.2,9.6,-35,-70,-0.5,9.6,-1.4,-2.9,-4.8,0,12104.0421055474,7295373.24118449
023413,13089023413,234.13,ARC 10,,,SDE,2015/05/27 16:20:57,3442,4053,198,3145,4,37,3244,5.8,91.4,94.2,308,3641,8,38,3745,7.6,89.8,92.4,-110,-496,-1,,-381.9,58,0.1,1.7,0.9,58,0.2,1.4,0.9,-4,0,-1.8,1.6,-0.1,0.3,0.2,0,33071.1957614816,43717191.1569784
023414,13089023414,234.14,ARC 10,,,SDE,2015/05/27 16:20:57,6244,7354,164,5902,15,91,6080,2.6,94.5,97.4,323,6819,12,119,7031,4.4,92.7,95.6,-159,-917,-28,,-411.1,72,0.2,1.2,1.6,81,0.2,1.1,1.6,3,-9,-1.8,1.8,0,0.1,-0.1,0,42146.6400338771,74580731.2828807
023206,13089023206,232.06,ARC 10,,,SDE,2015/05/27 16:20:57,7211,7695,501,6123,190,234,6710,6.9,84.9,93.1,955,6016,353,229,6740,12.4,78.2,87.6,-454,107,5,,-172.9,163,2.6,2.3,3,142,4.6,1.8,3,-163,21,-5.5,6.7,-2,0.5,0.2,0,38094.0432954877,78185809.6113361
021907,13089021907,219.07,ARC 10,,,SDE,2015/05/27 16:20:57,8610,7676,1686,6268,188,286,6924,19.6,72.8,80.4,1934,5230,99,252,5742,25.2,68.1,74.8,-248,1038,34,,103.8,182,2.2,2.1,3.3,161,1.3,2.1,3.3,89,21,-5.6,4.7,0.9,0,0,0,71868.4886709102,251606229.649346
023204,13089023204,232.04,ARC 10,,,SDE,2015/05/27 16:20:57,6602,6896,716,5331,187,216,5886,10.8,80.7,89.2,1242,5161,189,162,5654,18,74.8,82,-526,170,54,,-113.1,152,2.8,2.3,2.3,142,2.7,2.1,2.3,-2,10,-7.2,5.9,0.1,0.2,1,0,36900.3944773909,72766733.8004009
023113,13089023113,231.13,ARC 10,,,SDE,2015/05/27 16:20:57,3187,4545,701,2218,60,120,2486,22,69.6,78,1022,2783,45,101,3523,22.5,61.2,77.5,-321,-565,19,,-1697.5,88,1.9,2.8,2.2,594,1,13.1,2.2,15,-506,-0.5,8.4,0.9,-10.3,1.6,0,25109.6157585127,21901195.7323744
022010,13089022010,220.10,ARC 10,,,SDE,2015/05/27 16:20:57,2153,2062,488,853,667,77,1665,22.7,39.6,77.3,507,1078,279,138,1555,24.6,52.3,75.4,-19,-225,-61,,182,68,31,3.2,6.7,60,13.5,2.9,6.7,388,8,-1.9,-12.7,17.5,0.3,-3.1,0,15004.7844729538,13605989.4232719
023111,13089023111,231.11,ARC 10,,,SDE,2015/05/27 16:20:57,1590,1749,147,1289,46,80,1443,9.2,81.1,90.8,275,1348,45,61,1474,15.7,77.1,84.3,-128,-59,19,,-176.7,28,2.9,1.8,3.5,20,2.6,1.1,3.5,1,8,-6.5,4,0.3,0.7,1.5,0,24453.1696878251,25265290.3251856
021814,13089021814,218.14,ARC 10,,,SDE,2015/05/27 16:20:57,6009,6049,1217,1770,259,2634,4792,20.3,29.5,79.7,1633,2767,482,991,4416,27,45.7,73,-416,-997,1643,,-40,129,4.3,2.1,16.4,176,8,2.9,16.4,-223,-47,-6.7,-16.2,-3.7,-0.8,27.4,0,28919.6228014292,27451906.7008115
021409,13089021409,214.09,ARC 10,,,SDE,2015/05/27 16:20:57,3368,3911,492,882,176,1789,2876,14.6,26.2,85.4,497,757,231,2328,3414,12.7,19.4,87.3,-5,125,-539,,-1357.5,29,5.2,0.9,59.5,98,5.9,2.5,59.5,-55,-69,1.9,6.8,-0.7,-1.6,-6.4,0,20083.2399595956,11207946.9546028
021218,13089021218,212.18,ARC 10,,,SDE,2015/05/27 16:20:57,5652,4415,2504,1845,628,544,3148,44.3,32.6,55.7,2543,599,899,247,1872,57.6,13.6,42.4,-39,1246,297,,1124.5,131,11.1,2.3,5.6,127,20.4,2.9,5.6,-271,4,-13.3,19,-9.3,-0.6,4,1,24158.957794408,30432218.7597726
023507,13089023507,235.07,ARC 10,,,SDE,2015/05/27 16:20:57,4129,4670,200,3797,17,58,3929,4.8,92,95.2,346,4204,16,45,4324,7.4,90,92.6,-146,-407,13,,-386.4,57,0.4,1.4,1,59,0.3,1.3,1,1,-2,-2.6,2,0.1,0.1,0.4,0,29787.1957528209,38559318.0510916
023412,13089023412,234.12,ARC 10,,,SDE,2015/05/27 16:20:57,6082,6857,162,5713,34,87,5920,2.7,93.9,97.3,297,6390,25,45,6560,4.3,93.2,95.7,-135,-677,42,,-276.8,86,0.6,1.4,0.7,100,0.4,1.5,0.7,9,-14,-1.6,0.7,0.2,-0.1,0.7,0,44068.3764137075,79368703.9972017
023416,13089023416,234.16,ARC 10,,,SDE,2015/05/27 16:20:57,6850,5676,150,6433,27,125,6700,2.2,93.9,97.8,280,5268,10,41,5396,4.9,92.8,95.1,-130,1165,84,,317.3,115,0.4,1.7,0.7,77,0.2,1.4,0.7,17,38,-2.7,1.1,0.2,0.3,1.1,0,54944.345447166,103012777.788277
023102,13089023102,231.02,ARC 10,,,SDE,2015/05/27 16:20:57,3176,3586,1158,1786,37,119,2018,36.5,56.2,63.5,1140,2231,40,110,2446,31.8,62.2,68.2,18,-445,9,,-410,76,1.2,2.4,3.1,65,1.1,1.8,3.1,-3,11,4.7,-6,0.1,0.6,0.6,0,22559.6550261468,27064511.7432398
023000,13089023000,230,ARC 10,,,SDE,2015/05/27 16:20:57,1958,1996,1522,311,38,46,436,77.7,15.9,22.3,1502,398,27,29,494,75.3,19.9,24.7,20,-87,17,,-54.3,41,1.9,2.1,1.5,40,1.4,2,1.5,11,1,2.4,-4,0.5,0.1,0.8,0,23530.5964961418,19207178.0100385
021906,13089021906,219.06,ARC 10,,,SDE,2015/05/27 16:20:57,4977,5716,644,3777,106,361,4333,12.9,75.9,87.1,1191,4033,137,208,4525,20.8,70.6,79.2,-547,-256,153,,-615.8,89,2.1,1.8,3.6,147,2.4,2.6,3.6,-31,-58,-7.9,5.3,-0.3,-0.8,3.7,0,27988.6639604141,33521873.8191901
021217,13089021217,212.17,ARC 10,,,SDE,2015/05/27 16:20:57,2300,2761,1546,375,164,143,754,67.2,16.3,32.8,1677,132,203,703,1084,60.7,4.8,39.3,-131,243,-560,,-768.3,72,7.1,3.1,25.5,46,7.4,1.7,25.5,-39,26,6.5,11.5,-0.3,1.4,-19.3,0,18528.0451122279,18045312.3264233
021215,13089021215,212.15,ARC 10,,,SDE,2015/05/27 16:20:57,5371,3009,2430,749,1678,330,2941,45.2,13.9,54.8,2345,209,297,102,664,77.9,6.9,22.1,85,540,228,,1816.9,184,31.2,3.4,3.4,55,9.9,1.8,3.4,1381,129,-32.7,7,21.3,1.6,2.7,1,30866.223989837,34975956.419866
021414,13089021414,214.14,ARC 10,,,SDE,2015/05/27 16:20:57,3980,4427,503,753,203,2477,3477,12.6,18.9,87.4,1102,1474,329,1428,3325,24.9,33.3,75.1,-599,-721,1049,,-1117.5,44,5.1,1.1,32.3,94,7.4,2.1,32.3,-126,-50,-12.3,-14.4,-2.3,-1,29.9,0,18795.7885398776,11840395.0907165
021101,13089021101,211.01,ARC 10,,,SDE,2015/05/27 16:20:57,3406,2648,2677,377,137,169,729,78.6,11.1,21.4,1939,600,40,43,709,73.2,22.7,26.8,738,-223,126,,583.1,46,4,1.4,1.6,26,1.5,1,1.6,97,20,5.4,-11.6,2.5,0.4,3.4,0,27080.3355831117,35338965.7871804
023316,13089023316,233.16,ARC 10,,,SDE,2015/05/27 16:20:57,7896,7258,211,7325,29,167,7685,2.7,92.8,97.3,372,6633,54,96,6886,5.1,91.4,94.9,-161,692,71,,277.4,164,0.4,2.1,1.3,103,0.7,1.4,1.3,-25,61,-2.4,1.4,-0.3,0.7,0.8,0,43439.5712698534,64455898.1220505
023313,13089023313,233.13,ARC 10,,,SDE,2015/05/27 16:20:57,4597,4619,96,4298,28,81,4501,2.1,93.5,97.9,188,4275,10,58,4431,4.1,92.6,95.9,-92,23,23,,-11.6,94,0.6,2,1.3,88,0.2,1.9,1.3,18,6,-2,0.9,0.4,0.1,0.5,0,31092.4320449979,52947413.6120532
022900,13089022900,229,ARC 10,,,SDE,2015/05/27 16:20:57,3552,4250,2116,1098,90,131,1436,59.6,30.9,40.4,1747,2273,66,74,2503,41.1,53.5,58.9,369,-1175,57,,-465.3,117,2.5,3.3,1.7,90,1.6,2.1,1.7,24,27,18.5,-22.6,0.9,1.2,2,0,40830.6601296872,40964524.3266983
022800,13089022800,228,ARC 10,,,SDE,2015/05/27 16:20:57,3648,3738,2600,698,117,139,1048,71.3,19.1,28.7,2369,1127,99,69,1369,63.4,30.1,36.6,231,-429,70,,-90,94,3.2,2.6,1.8,74,2.6,2,1.8,18,20,7.9,-11,0.6,0.6,2,0,29438.8826534257,27168389.7056969
022600,13089022600,226,ARC 10,,,SDE,2015/05/27 16:20:57,5795,5081,4625,535,246,213,1170,79.8,9.2,20.2,4427,344,127,108,654,87.1,6.8,12.9,198,191,105,,595,176,4.2,3,2.1,75,2.5,1.5,2.1,119,101,-7.3,2.4,1.7,1.5,1.6,0,31260.3767973916,33520383.2930373
022500,13089022500,225,ARC 10,,,SDE,2015/05/27 16:20:57,5361,5194,3773,1217,115,130,1588,70.4,22.7,29.6,3616,1352,57,90,1578,69.6,26,30.4,157,-135,40,,151.8,126,2.1,2.4,1.7,79,1.1,1.5,1.7,58,47,0.8,-3.3,1,0.9,0.7,0,23394.5038091589,30315273.1457039
022100,13089022100,221,ARC 10,,,SDE,2015/05/27 16:20:57,3654,3682,792,2531,106,143,2862,21.7,69.3,78.3,437,2972,66,99,3245,11.9,80.7,88.1,355,-441,44,,-21.5,82,2.9,2.2,2.7,108,1.8,2.9,2.7,40,-26,9.8,-11.4,1.1,-0.7,1.2,0,27284.3108291049,36781231.273527
022005,13089022005,220.05,ARC 10,,,SDE,2015/05/27 16:20:57,3855,4755,485,2471,723,73,3370,12.6,64.1,87.4,625,2979,708,132,4130,13.1,62.6,86.9,-140,-508,-59,,-692.3,103,18.8,2.7,2.8,311,14.9,6.5,2.8,15,-208,-0.5,1.5,3.9,-3.8,-0.9,0,31470.3733800767,35449488.4461945
023214,13089023214,232.14,ARC 10,,,SDE,2015/05/27 16:20:57,5125,4636,40,4834,11,131,5085,0.8,94.3,99.2,64,4396,30,73,4572,1.4,94.8,98.6,-24,438,58,,188.1,109,0.2,2.1,1.6,73,0.6,1.6,1.6,-19,36,-0.6,-0.5,-0.4,0.5,1,0,36578.1523003176,71244163.4040563
022203,13089022203,222.03,ARC 10,,,SDE,2015/05/27 16:20:57,2275,1744,992,611,528,64,1283,43.6,26.9,56.4,1106,417,147,40,638,63.4,23.9,36.6,-114,194,24,,482.7,80,23.2,3.5,2.3,34,8.4,1.9,2.3,381,46,-19.8,3,14.8,1.6,0.5,1,26266.337094917,30932579.9930852
022009,13089022009,220.09,ARC 10,,,SDE,2015/05/27 16:20:57,5595,6383,199,4735,283,220,5396,3.6,84.6,96.4,358,4915,305,325,6025,5.6,77,94.4,-159,-180,-105,,-1125.7,158,5.1,2.8,5.1,480,4.8,7.5,5.1,-22,-322,-2,7.6,0.3,-4.7,-1.2,0,23154.3074903275,18900828.765638
021913,13089021913,219.13,ARC 10,,,SDE,2015/05/27 16:20:57,4388,5383,247,3662,24,332,4141,5.6,83.5,94.4,498,4335,130,278,4885,9.3,80.5,90.7,-251,-673,54,,-829.2,123,0.5,2.8,5.2,142,2.4,2.6,5.2,-106,-19,-3.7,3,-1.9,0.2,2.4,0,26788.4956919407,32195490.8579191
021813,13089021813,218.13,ARC 10,,,SDE,2015/05/27 16:20:57,2631,2232,189,1116,81,1178,2442,7.2,42.4,92.8,334,1159,233,435,1898,15,51.9,85,-145,-43,743,,1995,67,3.1,2.5,19.5,71,10.4,3.2,19.5,-152,-4,-7.8,-9.5,-7.3,-0.7,25.3,0,11132.3408789754,6590331.81076032
021605,13089021605,216.05,ARC 10,,,SDE,2015/05/27 16:20:57,5639,5251,2834,1219,424,1003,2805,50.3,21.6,49.7,3082,815,243,988,2169,58.7,15.5,41.3,-248,404,15,,277.1,159,7.5,2.8,18.8,123,4.6,2.3,18.8,181,36,-8.4,6.1,2.9,0.5,-1,0,29700.9072724966,39850430.0255523
021308,13089021308,213.08,ARC 10,,,SDE,2015/05/27 16:20:57,4379,5102,1030,214,535,2516,3349,23.5,4.9,76.5,1422,244,723,2645,3680,27.9,4.8,72.1,-392,-30,-129,,-723,84,12.2,1.9,51.8,68,14.2,1.3,51.8,-188,16,-4.4,0.1,-2,0.6,5.7,0,27164.2147429669,29081419.3874949
022004,13089022004,220.04,ARC 10,,,SDE,2015/05/27 16:20:57,5409,5752,645,3580,858,184,4764,11.9,66.2,88.1,1130,3610,723,144,4622,19.6,62.8,80.4,-485,-30,40,,-245,142,15.9,2.6,2.5,145,12.6,2.5,2.5,135,-3,-7.7,3.4,3.3,0.1,0.9,0,29089.8194003332,39826016.0520308
022008,13089022008,220.08,ARC 10,,,SDE,2015/05/27 16:20:57,7250,7604,903,3835,1972,239,6347,12.5,52.9,87.5,1532,4228,1026,300,6072,20.1,55.6,79.9,-629,-393,-61,,-393.3,301,27.2,4.2,3.9,518,13.5,6.8,3.9,946,-217,-7.6,-2.7,13.7,-2.6,-0.6,0,22238.5568641648,24455880.5368636
021909,13089021909,219.09,ARC 10,,,SDE,2015/05/27 16:20:57,5800,7269,801,4455,101,307,4999,13.8,76.8,86.2,1039,5654,175,203,6230,14.3,77.8,85.7,-238,-1199,104,,-1130,136,1.7,2.3,2.8,198,2.4,2.7,2.8,-74,-62,-0.5,-1,-0.7,-0.4,2.5,0,28772.919344386,37226063.6336363
022001,13089022001,220.01,ARC 10,,,SDE,2015/05/27 16:20:57,4125,3707,2620,869,246,288,1505,63.5,21.1,36.5,2823,418,186,216,884,76.2,11.3,23.8,-203,451,72,,245.9,102,6,2.5,5.8,65,5,1.8,5.8,60,37,-12.7,9.8,1,0.7,1.2,0,38121.1273931235,47555952.7386892
023108,13089023108,231.08,ARC 10,,,SDE,2015/05/27 16:20:57,4241,5139,233,3738,15,170,4008,5.5,88.1,94.5,381,4443,52,170,4758,7.4,86.5,92.6,-148,-705,0,,-641.4,85,0.4,2,3.3,93,1,1.8,3.3,-37,-8,-1.9,1.6,-0.6,0.2,0.7,0,30079.1628105685,39903629.6022915
020200,13089020200,202,ARC 10,,,SDE,2015/05/27 16:20:57,1943,2202,1648,128,67,70,295,84.8,6.6,15.2,1910,133,53,68,292,86.7,6,13.3,-262,-5,2,,-431.7,30,3.4,1.5,3.1,38,2.4,1.7,3.1,14,-8,-1.9,0.6,1,-0.2,0.5,0,20525.5944442133,16065009.4046145
021306,13089021306,213.06,ARC 10,,,SDE,2015/05/27 16:20:57,5177,5796,1079,1104,371,2478,4098,20.8,21.3,79.2,2226,1058,510,1899,3570,38.4,18.3,61.6,-1147,46,579,,-309.5,145,7.2,2.8,32.8,103,8.8,1.8,32.8,-139,42,-17.6,3,-1.6,1,15.1,0,33146.3860124221,56887791.6395927
021305,13089021305,213.05,ARC 10,,,SDE,2015/05/27 16:20:57,4941,4976,1230,627,389,2602,3711,24.9,12.7,75.1,1384,1684,168,1615,3592,27.8,33.8,72.2,-154,-1057,987,,-35,93,7.9,1.9,32.5,125,3.4,2.5,32.5,221,-32,-2.9,-21.1,4.5,-0.6,20.2,0,21753.1014155071,26716943.432296
021417,13089021417,214.17,ARC 10,,,SDE,2015/05/27 16:20:57,5827,5576,985,865,170,3709,4842,16.9,14.8,83.1,1224,794,236,3249,4352,22,14.2,78,-239,71,460,,358.6,98,2.9,1.7,58.3,73,4.2,1.3,58.3,-66,25,-5.1,0.6,-1.3,0.4,5.4,0,19334.6514557806,20725163.6559547
021415,13089021415,214.15,ARC 10,,,SDE,2015/05/27 16:20:57,3855,3124,2305,369,288,817,1550,59.8,9.6,40.2,2275,181,143,477,849,72.8,5.8,27.2,30,188,340,,913.8,76,7.5,2,15.3,48,4.6,1.5,15.3,145,28,-13,3.8,2.9,0.5,5.9,0,26508.6512220329,22016819.5469967
021102,13089021102,211.02,ARC 10,,,SDE,2015/05/27 16:20:57,4774,5517,3746,488,252,203,1028,78.5,10.2,21.5,3698,1000,263,425,1819,67,18.1,33,48,-512,-222,,-530.7,85,5.3,1.8,7.7,131,4.8,2.4,7.7,-11,-46,11.5,-7.9,0.5,-0.6,-3.4,0,28943.7945417986,38781238.2890456
021307,13089021307,213.07,ARC 10,,,SDE,2015/05/27 16:20:57,3975,3989,1023,398,1075,1396,2952,25.7,10,74.3,1413,701,766,1016,2576,35.4,17.6,64.6,-390,-303,380,,-10,83,27,2.1,25.5,93,19.2,2.3,25.5,309,-10,-9.7,-7.6,7.8,-0.2,9.6,0,25675.2776094758,38959177.4579159
023601,13089023601,236.01,ARC 10,,,SDE,2015/05/27 16:20:57,2502,3108,547,1813,21,54,1955,21.9,72.5,78.1,125,2886,13,55,2983,4,92.9,96,422,-1073,-1,,-865.7,67,0.8,2.7,1.8,29,0.4,0.9,1.8,8,38,17.9,-20.4,0.4,1.8,0.4,0,22166.7609678879,19330629.4243069
021412,13089021412,214.12,ARC 10,,,SDE,2015/05/27 16:20:57,3486,3390,2365,191,161,688,1121,67.8,5.5,32.2,2418,315,139,448,972,71.3,9.3,28.7,-53,-124,240,,80,81,4.6,2.3,13.2,70,4.1,2.1,13.2,22,11,-3.5,-3.8,0.5,0.2,6.5,0,31150.7187826328,33737996.4928167
023208,13089023208,232.08,ARC 10,,,SDE,2015/05/27 16:20:57,5916,6873,380,5110,115,192,5536,6.4,86.4,93.6,760,5587,150,188,6113,11.1,81.3,88.9,-380,-477,4,,-531.7,119,1.9,2,2.7,188,2.2,2.7,2.7,-35,-69,-4.7,5.1,-0.3,-0.7,0.5,0,33610.0827719317,50803462.46394
023310,13089023310,233.10,ARC 10,,,SDE,2015/05/27 16:20:57,9425,7434,154,8871,34,240,9271,1.6,94.1,98.4,327,6655,23,274,7107,4.4,89.5,95.6,-173,2216,-34,,663.7,126,0.4,1.3,3.7,155,0.3,2.1,3.7,11,-29,-2.8,4.6,0.1,-0.8,-1.2,0,47051.8478308188,82570077.9984854
020801,13089020801,208.01,ARC 10,,,SDE,2015/05/27 16:20:57,2444,2710,1187,1113,27,56,1257,48.6,45.5,51.4,349,2278,3,54,2361,12.9,84.1,87.1,838,-1165,2,,-532,61,1.1,2.5,2,27,0.1,1,2,24,34,35.7,-38.6,1,1.5,0.3,0,18802.711640549,14956070.4247862
021812,13089021812,218.12,ARC 10,,,SDE,2015/05/27 16:20:57,2372,2222,1110,259,210,741,1262,46.8,10.9,53.2,1322,200,255,393,900,59.5,9,40.5,-212,59,348,,187.5,52,8.9,2.2,17.7,52,11.5,2.3,17.7,-45,0,-12.7,1.9,-2.6,-0.1,13.5,1,31016.7410592268,21915337.1717579
021214,13089021214,212.14,ARC 10,,,SDE,2015/05/27 16:20:57,5852,5604,5216,122,248,169,636,89.1,2.1,10.9,5166,72,224,106,438,92.2,1.3,7.8,50,50,63,,112.7,97,4.2,1.7,1.9,36,4,0.6,1.9,24,61,-3.1,0.8,0.2,1.1,1,0,33603.7365271201,60665572.1056805
021810,13089021810,218.10,ARC 10,,,SDE,2015/05/27 16:20:57,4984,4144,3172,949,486,276,1812,63.6,19,36.4,3470,150,291,174,674,83.7,3.6,16.3,-298,799,102,,336,101,9.8,2,4.2,59,7,1.4,4.2,195,42,-20.1,15.4,2.8,0.6,1.3,0,34773.5423241106,71061276.4057589
021809,13089021809,218.09,ARC 10,,,SDE,2015/05/27 16:20:57,6877,6655,5272,554,474,448,1605,76.7,8.1,23.3,5753,221,392,186,902,86.4,3.3,13.6,-481,333,262,,65.3,129,6.9,1.9,2.8,103,5.9,1.5,2.8,82,26,-9.7,4.8,1,0.4,3.7,0,53508.5117320147,93844463.8124041
021808,13089021808,218.08,ARC 10,,,SDE,2015/05/27 16:20:57,4679,4634,2744,831,467,508,1935,58.6,17.8,41.4,3109,424,676,344,1525,67.1,9.1,32.9,-365,407,164,,37.5,129,10,2.8,7.4,81,14.6,1.7,7.4,-209,48,-8.5,8.7,-4.6,1.1,3.5,0,24825.2194921325,32710421.7598591
021806,13089021806,218.06,ARC 10,,,SDE,2015/05/27 16:20:57,5969,5469,2200,2140,270,1224,3769,36.9,35.9,63.1,2876,1476,283,731,2593,52.6,27,47.4,-676,664,493,,116.3,135,4.5,2.3,13.4,104,5.2,1.9,13.4,-13,31,-15.7,8.9,-0.7,0.4,7.1,1,50640.0998649963,120246867.220056
021805,13089021805,218.05,ARC 10,,,SDE,2015/05/27 16:20:57,6065,6416,3141,1860,409,473,2924,51.8,30.7,48.2,3800,1486,471,529,2616,59.2,23.2,40.8,-659,374,-56,,-146.3,182,6.7,3,8.2,130,7.3,2,8.2,-62,52,-7.4,7.5,-0.6,1,-0.4,0,39962.901754052,68197393.6922886
021704,13089021704,217.04,ARC 10,,,SDE,2015/05/27 16:20:57,5417,5113,3782,641,520,337,1635,69.8,11.8,30.2,4142,416,322,168,971,81,8.1,19,-360,225,169,,108.6,137,9.6,2.5,3.3,65,6.3,1.3,3.3,198,72,-11.2,3.7,3.3,1.2,2.9,0,47171.1545525959,77050020.2344356
021703,13089021703,217.03,ARC 10,,,SDE,2015/05/27 16:20:57,4672,4545,3939,140,339,180,733,84.3,3,15.7,4070,65,247,117,475,89.5,1.4,10.5,-131,75,63,,63.5,74,7.3,1.6,2.6,46,5.4,1,2.6,92,28,-5.2,1.6,1.9,0.6,1.3,0,33333.6324507302,56673822.5449169
021705,13089021705,217.05,ARC 10,,,SDE,2015/05/27 16:20:57,5051,4998,1863,1117,610,1336,3188,36.9,22.1,63.1,2526,632,940,740,2472,50.5,12.6,49.5,-663,485,596,,26.5,125,12.1,2.5,14.8,160,18.8,3.2,14.8,-330,-35,-13.6,9.5,-6.7,-0.7,11.7,1,35984.9291180738,54934738.4301146
